Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2015	artery morphogenesis (GO:0048844)	2/46	0.0008631631629479798	0.0040906428157099	0	0	53.30748663101604	376.0793509860404	APOE;APOB
GO_Biological_Process_2015	negative regulation of coagulation (GO:0050819)	2/47	0.000901016066486868	0.0042172554357136	0	0	52.120261437908496	365.46662006673137	NOS3;APOE
GO_Biological_Process_2015	monocarboxylic acid metabolic process (GO:0032787)	4/473	0.0009027763929662271	0.0042172554357136	0	0	11.094243070362474	77.7710395666791	GHR;LIPC;EPHX2;LPL
GO_Biological_Process_2015	regulation of monooxygenase activity (GO:0032768)	2/49	0.0009790903375910178	0.0045413126296774	0	0	49.897371714643306	345.7332324601132	NOS3;APOE
GO_Biological_Process_2015	negative regulation of wound healing (GO:0061045)	2/50	0.0010193089566942	0.0046945637864651	0	0	48.85539215686274	336.54673838088314	NOS3;APOE
GO_Biological_Process_2015	organ regeneration (GO:0031100)	2/51	0.0010603134017817	0.0048155900330923	0	0	47.85594237695078	327.7744779803496	APOA2;APOA5
GO_Biological_Process_2015	alcohol catabolic process (GO:0046164)	2/51	0.0010603134017817	0.0048155900330923	0	0	47.85594237695078	327.7744779803496	LIPC;APOE
GO_Biological_Process_2015	regulation of steroid biosynthetic process (GO:0050810)	2/53	0.0011446742913488	0.005162875769256	0	0	45.97462514417532	311.3693619904232	APOE;APOB
GO_Biological_Process_2015	regulation of neuron death (GO:1901214)	3/225	0.0011916678453525	0.0053380189784972	0	0	16.688344594594593	112.3526345523446	GHR;PCSK9;APOE
GO_Biological_Process_2015	positive regulation of neuron death (GO:1901216)	2/55	0.0012321620650803	0.0054818638813777	0	0	44.23529411764706	296.3315662879716	PCSK9;APOE
GO_Biological_Process_2015	glycerophospholipid metabolic process (GO:0006650)	3/229	0.0012536423100391	0.0055397437213891	0	0	16.389657079646017	109.5108064004529	CETP;LIPC;APOA2
GO_Biological_Process_2015	regulation of blood vessel size (GO:0050880)	2/63	0.0016131641035403	0.0070805994880229	0	0	38.41851494696239	247.0140604025296	NOS3;APOE
GO_Biological_Process_2015	regulation of tube size (GO:0035150)	2/64	0.0016642602071935	0.0072561745033638	0	0	37.79696394686907	241.83913310311596	NOS3;APOE
GO_Biological_Process_2015	organic hydroxy compound catabolic process (GO:1901616)	2/66	0.0017687514504928	0.0076606850902138	0	0	36.61213235294117	232.0287069409544	LIPC;APOE
GO_Biological_Process_2015	small molecule catabolic process (GO:0044282)	3/261	0.0018236957741572	0.0077954054660055	0	0	14.33357558139535	90.40028724665184	LIPC;NOS3;APOE
GO_Biological_Process_2015	cellular response to peptide hormone stimulus (GO:0071375)	3/261	0.0018236957741572	0.0077954054660055	0	0	14.33357558139535	90.40028724665184	GHR;PCSK9;USF1
GO_Biological_Process_2015	response to interleukin-1 (GO:0070555)	2/71	0.0020433278549486	0.0086775092021844	0	0	33.95055413469736	210.2617400379464	GHR;APOE
GO_Biological_Process_2015	cellular response to peptide (GO:1901653)	3/273	0.0020730641632514	0.0087469933081705	0	0	13.688194444444443	84.57562335882444	GHR;PCSK9;USF1
GO_Biological_Process_2015	positive regulation of blood circulation (GO:1903524)	2/72	0.002100520687631	0.008749939679686	0	0	33.463865546218486	206.3238061147269	NOS3;EPHX2
GO_Biological_Process_2015	regulation of fatty acid metabolic process (GO:0019217)	2/72	0.002100520687631	0.008749939679686	0	0	33.463865546218486	206.3238061147269	APOC2;APOA5
GO_Biological_Process_2015	blood vessel morphogenesis (GO:0048514)	2/74	0.0022171732095937	0.0091774131586979	0	0	32.53104575163399	198.81420906422136	APOE;APOB
GO_Biological_Process_2015	regulation of oxidoreductase activity (GO:0051341)	2/77	0.0023977991485644	0.0098626455544726	0	0	31.225098039215688	188.38738588415123	NOS3;APOE
GO_Biological_Process_2015	positive regulation of cyclic nucleotide biosynthetic process (GO:0030804)	2/82	0.0027138129322115	0.0110927103604145	0	0	29.266176470588235	172.9455621679364	NOS3;APOE
GO_Biological_Process_2015	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	2/84	0.0028454272661749	0.0114870952597433	0	0	28.549497847919657	167.35835664101364	NOS3;APOE
GO_Biological_Process_2015	positive regulation of nucleotide biosynthetic process (GO:0030810)	2/84	0.0028454272661749	0.0114870952597433	0	0	28.549497847919657	167.35835664101364	NOS3;APOE
GO_Biological_Process_2015	vascular process in circulatory system (GO:0003018)	2/86	0.0029800022502311	0.0119565734457127	0	0	27.866946778711483	162.06945917517382	NOS3;APOE
GO_Biological_Process_2015	cellular response to lipid (GO:0071396)	3/315	0.0031099479042907	0.0124018654232081	0	0	11.8203125	68.2404288820027	NOS3;APOE;APOB
GO_Biological_Process_2015	positive regulation of cyclic nucleotide metabolic process (GO:0030801)	2/91	0.0033293236373079	0.0131962282351477	0	0	26.29477858559154	150.0113465316229	NOS3;APOE
GO_Biological_Process_2015	negative regulation of ion transport (GO:0043271)	2/94	0.0035476988486272	0.0139770785963987	0	0	25.433503836317136	143.48199529383507	NOS3;APOE
GO_Biological_Process_2015	cellular response to nutrient levels (GO:0031669)	2/99	0.0039261820041989	0.0153755870104555	0	0	24.116434202547	133.6071635204122	PCSK9;USF1
GO_Biological_Process_2015	regulation of response to wounding (GO:1903034)	3/347	0.0040818434900005	0.0157990479256905	0	0	10.703306686046512	58.88110092102711	NOS3;APOE;USF1
GO_Biological_Process_2015	protein import (GO:0017038)	2/101	0.0040826285924184	0.0157990479256905	0	0	23.626856803327392	129.97167560734698	APOE;GPIHBP1
GO_Biological_Process_2015	fatty acid biosynthetic process (GO:0006633)	2/111	0.0049077378387352	0.0188175562916797	0	0	21.448461953588776	114.04023181373678	LIPC;LPL
GO_Biological_Process_2015	regulation of system process (GO:0044057)	3/371	0.0049201867368153	0.0188175562916797	0	0	9.99303668478261	53.10708204197852	NOS3;EPHX2;APOA2
GO_Biological_Process_2015	regulation of cyclic nucleotide biosynthetic process (GO:0030802)	2/116	0.0053468182882689	0.0203303439565575	0	0	20.502579979360164	107.25419547924292	NOS3;APOE
GO_Biological_Process_2015	cellular response to extracellular stimulus (GO:0031668)	2/119	0.0056186632715924	0.0209977473121225	0	0	19.973856209150327	103.49776163356326	PCSK9;USF1
GO_Biological_Process_2015	regulation of purine nucleotide biosynthetic process (GO:1900371)	2/119	0.0056186632715924	0.0209977473121225	0	0	19.973856209150327	103.49776163356326	NOS3;APOE
GO_Biological_Process_2015	regulation of nucleotide biosynthetic process (GO:0030808)	2/119	0.0056186632715924	0.0209977473121225	0	0	19.973856209150327	103.49776163356326	NOS3;APOE
GO_Biological_Process_2015	small molecule biosynthetic process (GO:0044283)	3/394	0.0058151824920409	0.0216086894874702	0	0	9.39418158567775	48.35451221313439	LIPC;APOA2;LPL
GO_Biological_Process_2015	response to temperature stimulus (GO:0009266)	2/122	0.0058967641022621	0.0217880436320873	0	0	19.47156862745098	99.95440671761249	NOS3;LPL
GO_Biological_Process_2015	cellular response to organonitrogen compound (GO:0071417)	3/411	0.0065359640539051	0.0240141600632244	0	0	8.994944852941176	45.24848919950885	GHR;PCSK9;USF1
GO_Biological_Process_2015	response to glucocorticoid (GO:0051384)	2/130	0.0066686925530493	0.0242295829427458	0	0	18.247242647058822	91.42473384358024	GHR;APOA2
GO_Biological_Process_2015	circulatory system process (GO:0003013)	2/130	0.0066686925530493	0.0242295829427458	0	0	18.247242647058822	91.42473384358024	NOS3;APOE
GO_Biological_Process_2015	regulation of cyclic nucleotide metabolic process (GO:0030799)	2/133	0.0069694418559514	0.0249413985990124	0	0	17.826672653794343	88.53118068173931	NOS3;APOE
GO_Biological_Process_2015	regulation of blood pressure (GO:0008217)	2/133	0.0069694418559514	0.0249413985990124	0	0	17.826672653794343	88.53118068173931	NOS3;EPHX2
GO_Biological_Process_2015	second-messenger-mediated signaling (GO:0019932)	2/134	0.0070710484778748	0.0249413985990124	0	0	17.690730837789662	87.600014694414	NOS3;APOE
GO_Biological_Process_2015	negative regulation of cell activation (GO:0050866)	2/135	0.0071733314629562	0.0249413985990124	0	0	17.556833259619637	86.68484681803552	NOS3;APOE
GO_Biological_Process_2015	negative regulation of response to wounding (GO:1903035)	2/138	0.0074842262381046	0.0249413985990124	0	0	17.16695501730104	84.03151764248334	NOS3;APOE
GO_Biological_Process_2015	regulation of protein stability (GO:0031647)	2/138	0.0074842262381046	0.0249413985990124	0	0	17.16695501730104	84.03151764248334	APOA2;GPIHBP1
GO_Biological_Process_2015	intestinal cholesterol absorption (GO:0030299)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	LDLR
GO_Biological_Process_2015	valine metabolic process (GO:0006573)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	GHR
GO_Biological_Process_2015	arginine catabolic process (GO:0006527)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	NOS3
GO_Biological_Process_2015	phenylpropanoid metabolic process (GO:0009698)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	EPHX2
GO_Biological_Process_2015	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	APOE
GO_Biological_Process_2015	ovulation from ovarian follicle (GO:0001542)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	NOS3
GO_Biological_Process_2015	glycerophospholipid catabolic process (GO:0046475)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	LIPC
GO_Biological_Process_2015	response to dietary excess (GO:0002021)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	APOE
GO_Biological_Process_2015	positive regulation of interleukin-8 biosynthetic process (GO:0045416)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	APOA2
GO_Biological_Process_2015	growth hormone receptor signaling pathway (GO:0060396)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	GHR
GO_Biological_Process_2015	neurotransmitter-gated ion channel clustering (GO:0072578)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	APOE
GO_Biological_Process_2015	very-low-density lipoprotein particle assembly (GO:0034379)	1/8	0.0075760122063041	0.0249413985990124	0	0	158.52380952380952	774.0350338275504	APOB
GO_Biological_Process_2015	response to carbohydrate (GO:0009743)	2/139	0.0075892023259992	0.0249413985990124	0	0	17.040790038643195	83.17658675716766	APOA2;APOB
GO_Biological_Process_2015	response to corticosteroid (GO:0031960)	2/140	0.0076948486099146	0.0251621549544207	0	0	16.916453537936913	82.33583346721679	GHR;APOA2
GO_Biological_Process_2015	cellular response to nitrogen compound (GO:1901699)	3/438	0.0077870130352825	0.0253368483834565	0	0	8.425	40.90588504684295	GHR;PCSK9;USF1
GO_Biological_Process_2015	regulation of cytokine secretion involved in immune response (GO:0002739)	1/9	0.0085191858003351	0.0270463471525202	0	0	138.70138888888889	660.9723846479391	APOA2
GO_Biological_Process_2015	transcytosis (GO:0045056)	1/9	0.0085191858003351	0.0270463471525202	0	0	138.70138888888889	660.9723846479391	GPIHBP1
GO_Biological_Process_2015	cGMP-mediated signaling (GO:0019934)	1/9	0.0085191858003351	0.0270463471525202	0	0	138.70138888888889	660.9723846479391	APOE
GO_Biological_Process_2015	cellular response to growth hormone stimulus (GO:0071378)	1/9	0.0085191858003351	0.0270463471525202	0	0	138.70138888888889	660.9723846479391	GHR
GO_Biological_Process_2015	positive regulation of cellular amide metabolic process (GO:0034250)	1/9	0.0085191858003351	0.0270463471525202	0	0	138.70138888888889	660.9723846479391	APOE
GO_Biological_Process_2015	regulation of cellular protein catabolic process (GO:1903362)	2/155	0.0093591344240522	0.029026266958851	0	0	15.24644367550942	71.2222746266767	PCSK9;APOE
GO_Biological_Process_2015	negative regulation of neuron death (GO:1901215)	2/155	0.0093591344240522	0.029026266958851	0	0	15.24644367550942	71.2222746266767	GHR;APOE
GO_Biological_Process_2015	negative regulation of fibrinolysis (GO:0051918)	1/10	0.0094615105123957	0.029026266958851	0	0	123.28395061728396	574.5677163606151	USF1
GO_Biological_Process_2015	fatty acid homeostasis (GO:0055089)	1/10	0.0094615105123957	0.029026266958851	0	0	123.28395061728396	574.5677163606151	APOE
GO_Biological_Process_2015	creatine metabolic process (GO:0006600)	1/10	0.0094615105123957	0.029026266958851	0	0	123.28395061728396	574.5677163606151	GHR
GO_Biological_Process_2015	regulation of cholesterol homeostasis (GO:2000188)	1/10	0.0094615105123957	0.029026266958851	0	0	123.28395061728396	574.5677163606151	LDLR
GO_Biological_Process_2015	phospholipid homeostasis (GO:0055091)	1/10	0.0094615105123957	0.029026266958851	0	0	123.28395061728396	574.5677163606151	CETP
GO_Biological_Process_2015	cellular response to cytokine stimulus (GO:0071345)	3/471	0.0094978916348533	0.029026266958851	0	0	7.817708333333333	36.40460855577005	GHR;APOE;APOB
GO_Biological_Process_2015	negative regulation of cellular component organization (GO:0051129)	3/474	0.0096635332426909	0.0293951197242784	0	0	7.76671974522293	36.03288803383354	APOC2;APOA2;APOE
GO_Biological_Process_2015	epoxygenase P450 pathway (GO:0019373)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	EPHX2
GO_Biological_Process_2015	protein autoprocessing (GO:0016540)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	PCSK9
GO_Biological_Process_2015	positive regulation of guanylate cyclase activity (GO:0031284)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	NOS3
GO_Biological_Process_2015	cholesterol catabolic process (GO:0006707)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	APOE
GO_Biological_Process_2015	succinate metabolic process (GO:0006105)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	GHR
GO_Biological_Process_2015	oxaloacetate metabolic process (GO:0006107)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	GHR
GO_Biological_Process_2015	sterol catabolic process (GO:0016127)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	APOE
GO_Biological_Process_2015	positive regulation of triglyceride biosynthetic process (GO:0010867)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	LDLR
GO_Biological_Process_2015	cellular response to prostaglandin stimulus (GO:0071379)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	APOB
GO_Biological_Process_2015	regulation of beta-amyloid formation (GO:1902003)	1/11	0.0104029870187894	0.0302380156012812	0	0	110.95	506.5602322657193	APOE
GO_Biological_Process_2015	lipid biosynthetic process (GO:0008610)	3/491	0.0106344409556446	0.0307492252538212	0	0	7.489626024590164	34.030294696205125	LIPC;APOA2;LPL
GO_Biological_Process_2015	response to estrogen (GO:0043627)	2/166	0.0106728962272437	0.0307492252538212	0	0	14.215925394548064	64.54098101179628	GHR;APOA2
GO_Biological_Process_2015	monocarboxylic acid biosynthetic process (GO:0072330)	2/167	0.0107961782647026	0.0309679850224364	0	0	14.129055258467025	63.98431788370833	LIPC;LPL
GO_Biological_Process_2015	regulation of guanylate cyclase activity (GO:0031282)	1/12	0.0113436160025479	0.0319772623520101	0	0	100.85858585858584	451.7557080600296	NOS3
GO_Biological_Process_2015	amyloid precursor protein metabolic process (GO:0042982)	1/12	0.0113436160025479	0.0319772623520101	0	0	100.85858585858584	451.7557080600296	LDLRAP1
GO_Biological_Process_2015	regulation of interleukin-8 biosynthetic process (GO:0045414)	1/12	0.0113436160025479	0.0319772623520101	0	0	100.85858585858584	451.7557080600296	APOA2
GO_Biological_Process_2015	regulation of sequestering of triglyceride (GO:0010889)	1/12	0.0113436160025479	0.0319772623520101	0	0	100.85858585858584	451.7557080600296	LPL
GO_Biological_Process_2015	regulation of cellular ketone metabolic process (GO:0010565)	2/178	0.0121940199535143	0.0334722599724646	0	0	13.238636363636363	58.34015001886807	APOC2;APOA5
GO_Biological_Process_2015	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	CETP
GO_Biological_Process_2015	positive regulation of cholesterol efflux (GO:0010875)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	APOE
GO_Biological_Process_2015	regulation of amyloid precursor protein catabolic process (GO:1902991)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	APOE
GO_Biological_Process_2015	diacylglycerol metabolic process (GO:0046339)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	APOA2
GO_Biological_Process_2015	cellular response to cholesterol (GO:0071397)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	APOE
GO_Biological_Process_2015	receptor catabolic process (GO:0032801)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	PCSK9
GO_Biological_Process_2015	lipoprotein transport (GO:0042953)	1/13	0.0122833981550328	0.0334722599724646	0	0	92.44907407407408	406.7303181925871	APOB
GO_Biological_Process_2015	cellular response to external stimulus (GO:0071496)	2/185	0.0131229278689756	0.0347285403533565	0	0	12.727740276438444	55.1543179245981	PCSK9;USF1
GO_Biological_Process_2015	negative regulation of lipase activity (GO:0060192)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	APOA2
GO_Biological_Process_2015	insulin-like growth factor receptor signaling pathway (GO:0048009)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	GHR
GO_Biological_Process_2015	negative regulation of receptor-mediated endocytosis (GO:0048261)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	APOC2
GO_Biological_Process_2015	regulation of fibrinolysis (GO:0051917)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	USF1
GO_Biological_Process_2015	tricarboxylic acid metabolic process (GO:0072350)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	GHR
GO_Biological_Process_2015	nitric oxide biosynthetic process (GO:0006809)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	NOS3
GO_Biological_Process_2015	cartilage development involved in endochondral bone morphogenesis (GO:0060351)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	GHR
GO_Biological_Process_2015	positive regulation of nitric-oxide synthase activity (GO:0051000)	1/14	0.013222334171232	0.0347285403533565	0	0	85.33333333333333	369.13902050225767	APOE
GO_Biological_Process_2015	regulation of neuron apoptotic process (GO:0043523)	2/188	0.01353028284262	0.035395219916294	0	0	12.520556609740671	53.87376314501273	PCSK9;APOE
GO_Biological_Process_2015	positive regulation of growth (GO:0045927)	2/189	0.0136672928627041	0.0356111933554124	0	0	12.452972632903428	53.457494319481405	GHR;APOE
GO_Biological_Process_2015	arginine metabolic process (GO:0006525)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	NOS3
GO_Biological_Process_2015	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	APOE
GO_Biological_Process_2015	clathrin coat assembly (GO:0048268)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	GPIHBP1
GO_Biological_Process_2015	response to food (GO:0032094)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	GHR
GO_Biological_Process_2015	positive regulation of sterol transport (GO:0032373)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	APOE
GO_Biological_Process_2015	positive regulation of cholesterol transport (GO:0032376)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	APOE
GO_Biological_Process_2015	negative regulation of alcohol biosynthetic process (GO:1902931)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	APOE
GO_Biological_Process_2015	regulation of inclusion body assembly (GO:0090083)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	APOE
GO_Biological_Process_2015	ovulation (GO:0030728)	1/15	0.0141604247470607	0.0356189145560682	0	0	79.23412698412699	337.3237811891663	NOS3
GO_Biological_Process_2015	regulation of cellular amide metabolic process (GO:0034248)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	APOE
GO_Biological_Process_2015	cellular response to sterol (GO:0036315)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	APOE
GO_Biological_Process_2015	axon regeneration (GO:0031103)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	APOE
GO_Biological_Process_2015	negative regulation of dendrite development (GO:2000171)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	APOE
GO_Biological_Process_2015	regulation of triglyceride biosynthetic process (GO:0010866)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	LDLR
GO_Biological_Process_2015	2-oxoglutarate metabolic process (GO:0006103)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	GHR
GO_Biological_Process_2015	positive regulation of tyrosine phosphorylation of Stat5 protein (GO:0042523)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	GHR
GO_Biological_Process_2015	response to growth hormone (GO:0060416)	1/16	0.0150976705893844	0.0368428230054381	0	0	73.94814814814815	310.08047018396815	GHR
GO_Biological_Process_2015	glycerolipid biosynthetic process (GO:0045017)	2/202	0.0155035675249231	0.0376926883319692	0	0	11.635882352941175	48.48305784227006	APOA2;LPL
GO_Biological_Process_2015	regulation of blood circulation (GO:1903522)	2/204	0.0157950693969996	0.0382591680949548	0	0	11.519510774606871	47.78359250200557	NOS3;EPHX2
GO_Biological_Process_2015	synaptic transmission, cholinergic (GO:0007271)	1/17	0.0160340723954654	0.0386947724968059	0	0	69.32291666666667	286.5143387139707	APOE
GO_Biological_Process_2015	regulation of receptor recycling (GO:0001919)	1/18	0.01696963087688	0.0403568676126528	0	0	65.24183006535948	265.9472259849427	PCSK9
GO_Biological_Process_2015	negative regulation of cytokine production involved in immune response (GO:0002719)	1/18	0.01696963087688	0.0403568676126528	0	0	65.24183006535948	265.9472259849427	APOA2
GO_Biological_Process_2015	positive regulation of dendritic spine development (GO:0060999)	1/18	0.01696963087688	0.0403568676126528	0	0	65.24183006535948	265.9472259849427	APOE
GO_Biological_Process_2015	protein localization to cell surface (GO:0034394)	1/18	0.01696963087688	0.0403568676126528	0	0	65.24183006535948	265.9472259849427	GPIHBP1
GO_Biological_Process_2015	alpha-amino acid metabolic process (GO:1901605)	2/213	0.0171360712605126	0.0406050384216495	0	0	11.023139113465293	44.82636248989145	GHR;NOS3
GO_Biological_Process_2015	negative regulation of response to external stimulus (GO:0032102)	2/215	0.017440516468481	0.0411772482685437	0	0	10.91853079259873	44.20868621548845	NOS3;APOE
GO_Biological_Process_2015	intestinal absorption (GO:0050892)	1/19	0.0179043467326211	0.0415228466777809	0	0	61.6141975308642	247.8561570760289	LDLR
GO_Biological_Process_2015	cellular protein catabolic process (GO:0044257)	1/19	0.0179043467326211	0.0415228466777809	0	0	61.6141975308642	247.8561570760289	PCSK9
GO_Biological_Process_2015	regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/19	0.0179043467326211	0.0415228466777809	0	0	61.6141975308642	247.8561570760289	APOE
GO_Biological_Process_2015	negative regulation of potassium ion transport (GO:0043267)	1/19	0.0179043467326211	0.0415228466777809	0	0	61.6141975308642	247.8561570760289	NOS3
GO_Biological_Process_2015	regulation of tyrosine phosphorylation of Stat5 protein (GO:0042522)	1/19	0.0179043467326211	0.0415228466777809	0	0	61.6141975308642	247.8561570760289	GHR
GO_Biological_Process_2015	protein maturation (GO:0051604)	2/222	0.0185243184600403	0.0424834355844735	0	0	10.567379679144384	42.14979980232976	PCSK9;LMF1
GO_Biological_Process_2015	in utero embryonic development (GO:0001701)	2/222	0.0185243184600403	0.0424834355844735	0	0	10.567379679144384	42.14979980232976	NOS3;APOB
GO_Biological_Process_2015	negative regulation of lipid catabolic process (GO:0050995)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	APOA2
GO_Biological_Process_2015	negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	APOE
GO_Biological_Process_2015	positive regulation of receptor internalization (GO:0002092)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	PCSK9
GO_Biological_Process_2015	axon development (GO:0061564)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	APOE
GO_Biological_Process_2015	response to prostaglandin (GO:0034694)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	APOB
GO_Biological_Process_2015	response to cholesterol (GO:0070723)	1/20	0.0188382206720142	0.0424834355844735	0	0	58.36842105263158	231.8316321803268	APOE
GO_Biological_Process_2015	chordate embryonic development (GO:0043009)	2/226	0.0191562694662668	0.043052234470579	0	0	10.3765756302521	41.04065607271198	NOS3;APOB
GO_Biological_Process_2015	response to lipopolysaccharide (GO:0032496)	2/228	0.0194756622376518	0.0436201476144668	0	0	10.283706402915149	40.50329994463581	NOS3;APOB
GO_Biological_Process_2015	negative regulation of production of molecular mediator of immune response (GO:0002701)	1/21	0.0197712534056807	0.0437413791094207	0	0	55.44722222222222	217.54863156976407	APOA2
GO_Biological_Process_2015	negative regulation of steroid biosynthetic process (GO:0010894)	1/21	0.0197712534056807	0.0437413791094207	0	0	55.44722222222222	217.54863156976407	APOE
GO_Biological_Process_2015	positive regulation of monooxygenase activity (GO:0032770)	1/21	0.0197712534056807	0.0437413791094207	0	0	55.44722222222222	217.54863156976407	APOE
GO_Biological_Process_2015	embryo development ending in birth or egg hatching (GO:0009792)	2/230	0.0197973214317867	0.0437413791094207	0	0	10.192466460268315	39.97697992832734	NOS3;APOB
GO_Biological_Process_2015	regulation of anatomical structure size (GO:0090066)	2/232	0.0201212382556228	0.0443073731285433	0	0	10.102813299232736	39.46138054928236	NOS3;APOE
GO_Biological_Process_2015	phospholipid dephosphorylation (GO:0046839)	1/22	0.020703445636816	0.045133511488259	0	0	52.8042328042328	204.7460437251252	EPHX2
GO_Biological_Process_2015	cellular response to nutrient (GO:0031670)	1/22	0.020703445636816	0.045133511488259	0	0	52.8042328042328	204.7460437251252	USF1
GO_Biological_Process_2015	neuron projection regeneration (GO:0031102)	1/22	0.020703445636816	0.045133511488259	0	0	52.8042328042328	204.7460437251252	APOE
GO_Biological_Process_2015	branched-chain amino acid metabolic process (GO:0009081)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	GHR
GO_Biological_Process_2015	oligodendrocyte differentiation (GO:0048709)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	APOE
GO_Biological_Process_2015	response to sterol (GO:0036314)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	APOE
GO_Biological_Process_2015	steroid catabolic process (GO:0006706)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	APOE
GO_Biological_Process_2015	regulation of systemic arterial blood pressure by hormone (GO:0001990)	1/23	0.0216347980764043	0.0457901551520013	0	0	50.40151515151515	193.21180108339516	NOS3
